ApprovalID,ReportID,StepOrder,StepName,ApproverID,ApproverName,Decision,DecisionTimestamp,Comment,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
APR-66,00c0fc9e-b9e8-4a54-8e9d-d38ef35d839c,1.0,Manager,manager_5b9962c6@example.com,David Garcia,APPROVE,2025-07-23T10:00:00,,C002,2025-04-18,USD,ITEM-66,CC200,500000,JNL-AREA,KR,40,PC02,3311.47,Fine form back person image follow.,0.0,3311.47,2025,2024-09-28,1.1258,M,2025-07-28,SAP,TRAVEL,CORP_LEDGER
APR-67,00c0fc9e-b9e8-4a54-8e9d-d38ef35d839c,2.0,Finance_Recon,finance_dfed2c43@example.com,Marc Moore,APPROVE,2025-07-24T17:00:00,Finance reconciliation completed,C003,2025-09-06,EUR,ITEM-67,CC300,600000,JNL-CASE,KR,40,PC02,4508.42,A garden offer.,4508.42,0.0,2025,2025-04-14,1.3368,C,2025-01-12,CONCUR,EXPENSE,APAC_LEDGER
APR-68,00cf9c8c-9f01-483a-ad87-71a4cf5ba691,1.0,Manager,manager_2999b735@example.com,Rita Keith,APPROVE,2025-01-17T14:00:00,,C001,2025-08-07,GBP,ITEM-68,CC100,600000,JNL-MANAGE,DR,40,PC03,770.38,Word any individual.,0.0,770.38,2025,2025-04-01,0.9459,M,2025-05-23,WORKDAY,PURCHASE,CORP_LEDGER
APR-69,00cf9c8c-9f01-483a-ad87-71a4cf5ba691,2.0,Finance_Recon,finance_ecab3301@example.com,Timothy Pham,APPROVE,2025-01-20T02:00:00,Finance reconciliation completed,C002,2025-05-15,EUR,ITEM-69,CC300,500000,JNL-REPORT,KR,40,PC03,1119.82,Country talk kid sense.,1119.82,0.0,2025,2025-01-29,1.2947,B,2025-03-30,SAP,EXPENSE,APAC_LEDGER
APR-70,00d9f62d-9c1c-4a94-b8c0-1154086323eb,1.0,Manager,manager_3f87e362@example.com,Richard Rodriguez,APPROVE,2024-07-24T14:00:00,,C001,2025-06-16,GBP,ITEM-70,CC200,500000,JNL-BACK,DR,40,PC03,2716.1,Special economy hotel mother people product.,0.0,2716.1,2025,2025-07-26,1.4204,M,2025-07-09,WORKDAY,EXPENSE,CORP_LEDGER
APR-71,00d9f62d-9c1c-4a94-b8c0-1154086323eb,2.0,Finance_Recon,finance_787f2425@example.com,Robert Stevens,APPROVE,2024-07-26T02:00:00,Finance reconciliation completed,C003,2025-08-12,USD,ITEM-71,CC200,600000,JNL-HEAD,DR,40,PC01,4519.91,Low loss treatment would head team scientist.,4519.91,0.0,2025,2025-04-18,1.26,B,2024-12-03,WORKDAY,TRAVEL,APAC_LEDGER
APR-73,00e286d9-bba9-4787-88de-55f378221099,1.1,Manager_RESUBMIT,manager_df0f06cb@example.com,Alexander Lee,RESUBMITTED,2024-02-07T00:00:00,Resubmitted by owner after additional docs,C001,2025-09-11,GBP,ITEM-72,CC300,500000,JNL-SOURCE,DR,40,PC02,1099.89,Stage myself human wonder may.,0.0,1099.89,2025,2025-03-02,0.8554,M,2025-06-09,WORKDAY,PURCHASE,CORP_LEDGER
APR-73,00e286d9-bba9-4787-88de-55f378221099,1.0,Manager,manager_df0f06cb@example.com,Alexander Lee,REJECT,2024-02-08T00:00:00,Sent back for more receipts/details. Final decision: REJECT.,C003,2025-07-02,GBP,ITEM-73,CC300,600000,JNL-SEA,SA,50,PC01,596.36,Admit record attention again.,596.36,0.0,2025,2024-09-29,1.4828,M,2024-10-19,CONCUR,TRAVEL,APAC_LEDGER
APR-75,00e716a7-2229-47f9-a46b-9c66f413217f,1.1,Manager_RESUBMIT,manager_11c58ef0@example.com,Diana May,RESUBMITTED,2024-07-11T12:00:00,Resubmitted by owner after additional docs,C001,2024-10-20,INR,ITEM-74,CC200,400000,JNL-SHOULD,DR,40,PC03,2538.71,Himself some second least star crime.,0.0,2538.71,2025,2025-07-01,1.2932,C,2025-05-25,CONCUR,EXPENSE,CORP_LEDGER
APR-75,00e716a7-2229-47f9-a46b-9c66f413217f,1.0,Manager,manager_11c58ef0@example.com,Diana May,APPROVE,2024-07-14T12:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C001,2025-08-12,INR,ITEM-75,CC100,400000,JNL-FINISH,SA,40,PC03,822.84,Democrat lead approach save.,822.84,0.0,2025,2025-05-07,0.8512,M,2025-04-23,CONCUR,PURCHASE,APAC_LEDGER
APR-76,00e716a7-2229-47f9-a46b-9c66f413217f,2.0,Finance_Recon,finance_d7fa2d8d@example.com,Teresa Wilson,APPROVE,2024-07-18T05:00:00,Finance reconciliation completed,C001,2025-08-24,GBP,ITEM-76,CC300,400000,JNL-OPERATION,SA,40,PC03,2182.98,Establish step draw southern market.,0.0,2182.98,2025,2024-12-01,1.3862,B,2025-07-17,WORKDAY,PURCHASE,CORP_LEDGER
APR-78,00e8f3c1-9171-45bc-a7f7-8a8ce95155db,1.1,Manager_RESUBMIT,manager_94a1875d@example.com,Deborah Rodriguez,RESUBMITTED,2025-01-17T23:00:00,Resubmitted by owner after additional docs,C003,2025-01-10,GBP,ITEM-77,CC300,400000,JNL-ALTHOUGH,KR,40,PC01,2762.42,Mr defense up meeting during open.,2762.42,0.0,2025,2025-01-30,1.2967,C,2025-09-10,WORKDAY,TRAVEL,CORP_LEDGER
APR-78,00e8f3c1-9171-45bc-a7f7-8a8ce95155db,1.0,Manager,manager_94a1875d@example.com,Deborah Rodriguez,APPROVE,2025-01-18T23:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C002,2025-07-29,INR,ITEM-78,CC200,400000,JNL-POLITICAL,KR,50,PC03,52.01,Else process environmental up often.,0.0,52.01,2025,2025-06-07,0.7462,C,2025-03-31,SAP,EXPENSE,CORP_LEDGER
APR-79,00e8f3c1-9171-45bc-a7f7-8a8ce95155db,2.0,Finance_Recon,finance_c9535b63@example.com,Larry Dixon,APPROVE,2025-01-21T12:00:00,Finance reconciliation completed,C003,2025-03-19,GBP,ITEM-79,CC100,500000,JNL-SPRING,KR,50,PC03,2456.34,Morning foot you property threat traditional.,2456.34,0.0,2025,2025-07-15,0.8421,B,2025-01-17,CONCUR,TRAVEL,CORP_LEDGER
APR-80,00ee70c7-155f-40e3-8bae-4cb2c25a8ce1,1.0,Manager,manager_30a900ad@example.com,Michael Smith,APPROVE,2025-07-21T18:00:00,,C001,2025-07-25,INR,ITEM-80,CC100,400000,JNL-TECHNOLOGY,SA,40,PC02,4559.33,Plan others hit both quickly television cause.,0.0,4559.33,2025,2025-07-07,0.7862,B,2024-12-14,SAP,TRAVEL,APAC_LEDGER
APR-81,00ee70c7-155f-40e3-8bae-4cb2c25a8ce1,2.0,Finance_Recon,finance_afd5dea5@example.com,Natalie Lambert,APPROVE,2025-07-23T22:00:00,Finance reconciliation completed,C003,2025-07-04,EUR,ITEM-81,CC300,400000,JNL-REST,DR,40,PC02,4510.01,West guy listen arrive truth.,4510.01,0.0,2025,2024-09-30,1.2326,B,2025-08-04,SAP,EXPENSE,CORP_LEDGER
APR-82,00ee9b45-6883-407c-9ac1-657b73108d17,1.0,Manager,manager_f2e9702d@example.com,Erin Edwards,APPROVE,2025-04-20T15:00:00,,C002,2025-01-24,EUR,ITEM-82,CC200,400000,JNL-THING,KR,40,PC03,1541.21,Who large firm specific same possible.,0.0,1541.21,2025,2024-10-20,1.3966,B,2024-10-05,WORKDAY,TRAVEL,CORP_LEDGER
APR-83,00ee9b45-6883-407c-9ac1-657b73108d17,2.0,Finance_Recon,finance_e6697833@example.com,Eric Ortiz,APPROVE,2025-04-23T01:00:00,Finance reconciliation completed,C001,2025-02-18,GBP,ITEM-83,CC200,500000,JNL-QUICKLY,SA,50,PC02,3314.56,Significant value front feel too customer series.,3314.56,0.0,2025,2024-11-12,1.1225,B,2025-08-15,SAP,TRAVEL,APAC_LEDGER
APR-84,00efff68-0aec-484f-ae15-82c349771014,1.0,Manager,manager_8dedf9fb@example.com,Jason Bentley,REJECT,2024-03-29T02:00:00,,C001,2024-12-26,INR,ITEM-84,CC300,400000,JNL-OFFICER,DR,50,PC02,474.74,Something about play school later officer.,0.0,474.74,2025,2025-08-28,0.9709,M,2024-12-21,CONCUR,TRAVEL,APAC_LEDGER
APR-85,00fa8dd6-f063-461e-a44e-9332b562a910,1.0,Manager,manager_2c8d0e44@example.com,Elizabeth Kelley,APPROVE,2023-12-11T07:00:00,,C003,2025-03-11,GBP,ITEM-85,CC200,600000,JNL-YES,KR,50,PC03,2441.65,Him it style relate society ten.,2441.65,0.0,2025,2025-06-26,1.1936,B,2024-11-16,SAP,PURCHASE,APAC_LEDGER
APR-86,00fa8dd6-f063-461e-a44e-9332b562a910,2.0,Finance,finance_35ce8841@example.com,Kevin Pena,APPROVE,2023-12-14T14:00:00,,C003,2025-06-13,GBP,ITEM-86,CC100,500000,JNL-APPROACH,KR,50,PC02,161.47,Light follow wear plant company front sometimes bit.,0.0,161.47,2025,2025-08-20,1.4703,C,2025-07-29,CONCUR,PURCHASE,APAC_LEDGER
APR-87,00fa8dd6-f063-461e-a44e-9332b562a910,3.0,Finance_Recon,finance_acf5e81e@example.com,John Santana,APPROVE,2023-12-16T06:00:00,Finance reconciliation completed,C003,2024-11-16,INR,ITEM-87,CC100,500000,JNL-SERIES,SA,40,PC01,1833.9,Long describe ability parent fund into raise.,1833.9,0.0,2025,2025-04-19,1.2187,B,2024-12-16,SAP,TRAVEL,APAC_LEDGER
APR-88,00fb6cb8-7836-4fec-8371-5cdb73e499ac,1.0,Manager,manager_a8aa7158@example.com,Jose Schultz,APPROVE,2025-06-10T18:00:00,,C003,2024-11-16,USD,ITEM-88,CC300,600000,JNL-HOPE,KR,50,PC02,4090.57,Who budget perhaps far rather air.,0.0,4090.57,2025,2025-07-11,1.4937,B,2024-09-24,WORKDAY,PURCHASE,APAC_LEDGER
APR-89,00fb6cb8-7836-4fec-8371-5cdb73e499ac,2.0,Finance_Recon,finance_f3b63fe1@example.com,Megan Walker,APPROVE,2025-06-12T11:00:00,Finance reconciliation completed,C003,2025-05-03,USD,ITEM-89,CC300,400000,JNL-REACH,KR,40,PC03,172.44,Stuff human face create live.,172.44,0.0,2025,2025-04-26,1.0684,C,2025-08-17,WORKDAY,TRAVEL,CORP_LEDGER
APR-90,01057861-9d1d-4387-a133-d2b3ffe76cd3,1.0,Manager,manager_0bd4a990@example.com,John Atkinson,APPROVE,2025-04-17T07:00:00,,C002,2025-07-27,USD,ITEM-90,CC200,400000,JNL-RECORD,KR,40,PC02,2604.26,Politics lead care social.,0.0,2604.26,2025,2025-08-22,0.8886,M,2025-06-03,CONCUR,PURCHASE,APAC_LEDGER
APR-91,01057861-9d1d-4387-a133-d2b3ffe76cd3,2.0,Finance,finance_e2d9de5d@example.com,Cheyenne Horton,APPROVE,2025-04-23T12:00:00,,C002,2025-06-15,INR,ITEM-91,CC200,600000,JNL-ITSELF,SA,50,PC01,86.84,Change explain produce rich manager.,86.84,0.0,2025,2025-02-08,0.8562,M,2025-07-04,WORKDAY,TRAVEL,CORP_LEDGER
APR-92,01057861-9d1d-4387-a133-d2b3ffe76cd3,3.0,Finance_Recon,finance_25c73c44@example.com,Abigail Potter,APPROVE,2025-04-24T09:00:00,Finance reconciliation completed,C002,2025-06-12,USD,ITEM-92,CC300,400000,JNL-BECOME,KR,50,PC03,3139.82,More ten knowledge office democratic brother.,0.0,3139.82,2025,2025-01-02,0.959,B,2024-12-20,SAP,PURCHASE,CORP_LEDGER
APR-94,0109b060-e016-4ee7-bd04-71ce86bfc96d,1.1,Manager_RESUBMIT,manager_c7468f59@example.com,Christopher Rubio,RESUBMITTED,2023-11-19T18:00:00,Resubmitted by owner after additional docs,C002,2025-06-24,GBP,ITEM-93,CC300,600000,JNL-STUDY,DR,40,PC03,222.51,Federal rather up soldier.,222.51,0.0,2025,2025-03-16,0.7896,B,2025-08-03,SAP,PURCHASE,CORP_LEDGER
APR-94,0109b060-e016-4ee7-bd04-71ce86bfc96d,1.0,Manager,manager_c7468f59@example.com,Christopher Rubio,APPROVE,2023-11-21T18:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C003,2024-12-20,EUR,ITEM-94,CC300,400000,JNL-TELEVISION,SA,50,PC03,1670.31,Customer prepare baby call science base table.,0.0,1670.31,2025,2025-05-07,0.8054,C,2025-03-25,CONCUR,TRAVEL,CORP_LEDGER
APR-95,0109b060-e016-4ee7-bd04-71ce86bfc96d,2.0,Finance_Recon,finance_8eb22579@example.com,Ryan Bryant,APPROVE,2023-11-24T03:00:00,Finance reconciliation completed,C002,2024-09-21,USD,ITEM-95,CC200,600000,JNL-GROUP,DR,50,PC03,3768.98,Scene free rise especially gun wear road.,3768.98,0.0,2025,2024-12-24,1.466,B,2025-03-05,WORKDAY,TRAVEL,APAC_LEDGER
APR-96,010f4120-88d5-4d87-927b-79a3f4063415,1.0,Manager,manager_87f8424d@example.com,Linda Dodson DVM,APPROVE,2024-06-27T11:00:00,,C002,2025-02-14,EUR,ITEM-96,CC100,600000,JNL-SURFACE,DR,40,PC02,3009.61,Point network government exactly.,0.0,3009.61,2025,2025-06-18,1.4074,C,2025-03-09,WORKDAY,EXPENSE,APAC_LEDGER
APR-97,010f4120-88d5-4d87-927b-79a3f4063415,2.0,DeptHead,depthead_e45b712e@example.com,Sandra Kelley,APPROVE,2024-07-03T14:00:00,,C002,2025-08-04,USD,ITEM-97,CC100,600000,JNL-SPORT,SA,40,PC01,329.93,Black end allow fight soon news set.,329.93,0.0,2025,2025-05-02,1.1016,B,2025-05-06,CONCUR,TRAVEL,APAC_LEDGER
APR-98,010f4120-88d5-4d87-927b-79a3f4063415,3.0,Finance,finance_dc8aee30@example.com,David Wright,APPROVE,2024-07-09T08:00:00,,C001,2024-12-04,EUR,ITEM-98,CC200,400000,JNL-BED,KR,40,PC03,4247.5,Push most work huge.,0.0,4247.5,2025,2025-03-19,0.8738,C,2025-02-06,CONCUR,EXPENSE,APAC_LEDGER
APR-99,010f4120-88d5-4d87-927b-79a3f4063415,4.0,Finance_Recon,finance_c715b2b9@example.com,Lori Hill,APPROVE,2024-07-12T20:00:00,Finance reconciliation completed,C001,2024-11-11,USD,ITEM-99,CC100,400000,JNL-SOMEONE,DR,40,PC03,4004.66,Fund today bar energy center.,4004.66,0.0,2025,2024-11-14,0.879,M,2025-02-16,WORKDAY,EXPENSE,CORP_LEDGER
APR-100,011134a9-745e-42e5-9010-d1a7cfcb1a83,1.0,Manager,manager_3c07c574@example.com,Francisco Fernandez,APPROVE,2024-04-11T04:00:00,,C002,2025-05-01,INR,ITEM-100,CC300,400000,JNL-PARTNER,DR,40,PC03,3649.01,This foot thing head right.,0.0,3649.01,2025,2025-03-09,0.9881,M,2025-01-18,WORKDAY,EXPENSE,CORP_LEDGER
APR-101,011134a9-745e-42e5-9010-d1a7cfcb1a83,2.0,DeptHead,depthead_620e99d3@example.com,Michelle Brown,APPROVE,2024-04-17T04:00:00,,C002,2025-02-03,USD,ITEM-101,CC200,400000,JNL-COMMON,DR,40,PC01,2243.02,Direction range market analysis.,2243.02,0.0,2025,2025-07-02,1.4235,M,2025-01-18,WORKDAY,PURCHASE,APAC_LEDGER
APR-102,011134a9-745e-42e5-9010-d1a7cfcb1a83,3.0,Finance,finance_7746d0ba@example.com,Daniel Fisher,APPROVE,2024-04-22T05:00:00,,C001,2025-09-11,GBP,ITEM-102,CC100,500000,JNL-DESPITE,KR,50,PC02,2244.42,Instead under three your.,0.0,2244.42,2025,2025-01-15,0.9498,B,2024-12-24,CONCUR,EXPENSE,CORP_LEDGER
APR-103,011134a9-745e-42e5-9010-d1a7cfcb1a83,4.0,Finance_Recon,finance_f2311f17@example.com,Shannon Cannon,APPROVE,2024-04-24T19:00:00,Finance reconciliation completed,C001,2024-09-29,GBP,ITEM-103,CC100,500000,JNL-WITHOUT,DR,40,PC03,2206.4,And list wife.,2206.4,0.0,2025,2025-02-01,1.338,M,2025-05-19,WORKDAY,EXPENSE,CORP_LEDGER
APR-104,01157869-f7cf-417d-a5c7-2b72dcf992d7,1.0,Manager,manager_f1578470@example.com,Paul Castaneda,APPROVE,2023-10-29T01:00:00,,C002,2025-09-10,INR,ITEM-104,CC100,600000,JNL-CAMERA,SA,40,PC03,4839.39,Continue key line pull approach class table.,0.0,4839.39,2025,2025-07-19,1.0656,B,2025-04-18,WORKDAY,EXPENSE,CORP_LEDGER
APR-105,01157869-f7cf-417d-a5c7-2b72dcf992d7,2.0,Finance,finance_89c8d2ab@example.com,Kimberly Morrison,APPROVE,2023-11-01T06:00:00,,C003,2025-06-27,USD,ITEM-105,CC200,500000,JNL-EVERYBODY,KR,40,PC02,2133.34,Off add between wide cultural.,2133.34,0.0,2025,2025-04-18,0.7783,M,2025-07-27,WORKDAY,TRAVEL,APAC_LEDGER
APR-106,01157869-f7cf-417d-a5c7-2b72dcf992d7,3.0,Finance_Recon,finance_45df16b6@example.com,Allen Rogers,APPROVE,2023-11-03T15:00:00,Finance reconciliation completed,C003,2024-10-20,INR,ITEM-106,CC200,400000,JNL-FIVE,KR,40,PC02,3479.15,Feel figure subject standard peace teacher sign case.,0.0,3479.15,2025,2025-03-01,0.9237,C,2025-07-02,CONCUR,EXPENSE,CORP_LEDGER
APR-107,01231112-5c41-4a93-b1b3-b1cb74efa985,1.0,Manager,manager_b963f37f@example.com,John Anderson,APPROVE,2024-07-07T17:00:00,,C001,2025-04-05,EUR,ITEM-107,CC200,400000,JNL-RECENT,DR,50,PC01,3694.17,Stuff against section would this body.,3694.17,0.0,2025,2025-07-20,1.249,B,2025-05-31,CONCUR,PURCHASE,APAC_LEDGER
APR-108,01231112-5c41-4a93-b1b3-b1cb74efa985,2.0,Finance_Recon,finance_e82c7d7b@example.com,Justin Johnson,APPROVE,2024-07-09T05:00:00,Finance reconciliation completed,C002,2025-02-20,INR,ITEM-108,CC300,600000,JNL-DRAW,SA,40,PC01,4525.54,Market religious fine image.,0.0,4525.54,2025,2024-11-05,0.9982,M,2025-08-23,WORKDAY,EXPENSE,CORP_LEDGER
APR-109,012d8ebe-f9c9-4432-9b95-c2f2c3943fff,1.0,Manager,manager_dde9f863@example.com,Anthony Gray,APPROVE,2025-01-15T04:00:00,,C003,2024-12-31,EUR,ITEM-109,CC300,600000,JNL-RECORD,SA,50,PC02,3194.38,Note outside natural anyone happy.,3194.38,0.0,2025,2025-03-14,1.3812,B,2024-12-18,SAP,EXPENSE,CORP_LEDGER
APR-110,012d8ebe-f9c9-4432-9b95-c2f2c3943fff,2.0,Finance_Recon,finance_56666f9f@example.com,Jamie Walton,APPROVE,2025-01-17T04:00:00,Finance reconciliation completed,C001,2025-07-24,USD,ITEM-110,CC200,400000,JNL-LARGE,DR,40,PC01,3137.8,Style create television major bill.,0.0,3137.8,2025,2025-02-12,1.4596,B,2025-02-07,CONCUR,EXPENSE,APAC_LEDGER
APR-111,013062ba-442f-4be8-a61b-f73fb8d4687b,1.0,Manager,manager_d5bcb8d0@example.com,Alec Ryan,APPROVE,2024-08-22T09:00:00,,C002,2025-09-17,USD,ITEM-111,CC100,600000,JNL-THUS,KR,50,PC01,3561.29,Up remain business.,3561.29,0.0,2025,2025-08-02,1.029,B,2025-04-07,WORKDAY,PURCHASE,CORP_LEDGER
APR-112,013062ba-442f-4be8-a61b-f73fb8d4687b,2.0,Finance_Recon,finance_39669fa7@example.com,Rachael Pearson,APPROVE,2024-08-24T12:00:00,Finance reconciliation completed,C002,2024-12-07,INR,ITEM-112,CC200,500000,JNL-MILITARY,SA,40,PC02,4559.79,Move million study mouth determine sea.,0.0,4559.79,2025,2025-02-20,1.3852,M,2025-01-18,WORKDAY,TRAVEL,CORP_LEDGER
APR-113,013d637c-3ba2-411c-8a13-f36857951d95,1.0,Manager,manager_3f4df561@example.com,Alex Hernandez,APPROVE,2025-07-15T21:00:00,,C001,2024-11-02,EUR,ITEM-113,CC300,600000,JNL-UNTIL,DR,40,PC03,3653.81,Have people poor allow interest foot worry.,3653.81,0.0,2025,2025-05-15,1.217,M,2024-11-17,SAP,TRAVEL,APAC_LEDGER
APR-114,013d637c-3ba2-411c-8a13-f36857951d95,2.0,Finance_Recon,finance_1d48a071@example.com,Claudia Lyons,APPROVE,2025-07-20T09:00:00,Finance reconciliation completed,C003,2025-01-21,EUR,ITEM-114,CC200,400000,JNL-CHANGE,KR,50,PC03,238.97,And here forward good mention.,0.0,238.97,2025,2024-10-26,1.1684,C,2025-08-11,CONCUR,EXPENSE,CORP_LEDGER
APR-116,0142f689-81ed-4c26-b6d4-c85928ea6e9a,1.1,Manager_RESUBMIT,manager_9b1bc895@example.com,Nicole Wilson,RESUBMITTED,2024-09-14T04:00:00,Resubmitted by owner after additional docs,C002,2024-12-09,USD,ITEM-115,CC100,400000,JNL-SOON,SA,50,PC01,680.84,Second single discuss.,680.84,0.0,2025,2025-04-28,0.8348,B,2024-11-10,CONCUR,PURCHASE,APAC_LEDGER
APR-116,0142f689-81ed-4c26-b6d4-c85928ea6e9a,1.0,Manager,manager_9b1bc895@example.com,Nicole Wilson,APPROVE,2024-09-15T04:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C002,2025-08-28,GBP,ITEM-116,CC300,600000,JNL-LAUGH,KR,40,PC02,3237.91,Society boy bit several reality.,0.0,3237.91,2025,2024-12-18,1.3734,B,2025-03-06,SAP,PURCHASE,APAC_LEDGER
APR-117,0142f689-81ed-4c26-b6d4-c85928ea6e9a,2.0,DeptHead,depthead_4fa03f26@example.com,Alexander Collins,APPROVE,2024-09-16T12:00:00,,C002,2025-04-17,GBP,ITEM-117,CC200,400000,JNL-DISCUSSION,KR,40,PC02,1303.81,Person far only during.,1303.81,0.0,2025,2024-10-25,1.1217,M,2025-05-14,WORKDAY,PURCHASE,APAC_LEDGER
APR-118,0142f689-81ed-4c26-b6d4-c85928ea6e9a,3.0,Finance,finance_60141de9@example.com,Miguel Jones,REJECT,2024-09-21T07:00:00,,C002,2025-02-14,GBP,ITEM-118,CC200,600000,JNL-PROFESSIONAL,SA,40,PC02,301.12,One thus product could apply hundred.,0.0,301.12,2025,2025-02-11,0.7848,M,2025-04-20,CONCUR,TRAVEL,CORP_LEDGER
APR-119,014c7b72-2490-4598-b151-9383abe8bd9b,1.0,Manager,manager_3e2b6091@example.com,Raymond Jefferson,APPROVE,2024-08-13T03:00:00,,C002,2025-06-05,USD,ITEM-119,CC100,600000,JNL-ATTENTION,DR,40,PC01,4922.16,Happen water trial money site second family.,4922.16,0.0,2025,2025-01-24,0.7791,M,2025-08-05,CONCUR,PURCHASE,APAC_LEDGER
APR-120,014c7b72-2490-4598-b151-9383abe8bd9b,2.0,Finance_Recon,finance_cbd58bf6@example.com,Dr. Hannah Patterson,APPROVE,2024-08-16T06:00:00,Finance reconciliation completed,C002,2025-03-22,GBP,ITEM-120,CC300,500000,JNL-LIFE,SA,40,PC03,1608.06,Grow have hotel manage never either.,0.0,1608.06,2025,2025-03-30,1.321,C,2024-09-20,CONCUR,PURCHASE,APAC_LEDGER
APR-121,014cb91e-69d4-4f25-a089-bcd5d3bc7d26,1.0,Manager,manager_a5c5650c@example.com,Samuel Short,APPROVE,2023-12-22T11:00:00,,C001,2025-08-25,EUR,ITEM-121,CC100,400000,JNL-EDGE,SA,50,PC02,3041.24,Book however short line knowledge do southern.,3041.24,0.0,2025,2024-09-26,0.8115,M,2025-08-06,WORKDAY,PURCHASE,APAC_LEDGER
APR-122,014cb91e-69d4-4f25-a089-bcd5d3bc7d26,2.0,Finance_Recon,finance_5cb85aed@example.com,Sandra Zimmerman,APPROVE,2023-12-24T02:00:00,Finance reconciliation completed,C002,2024-11-30,USD,ITEM-122,CC300,400000,JNL-COUPLE,SA,40,PC01,668.49,Fire recognize measure business try report join.,0.0,668.49,2025,2024-11-06,0.8751,M,2025-04-05,WORKDAY,PURCHASE,CORP_LEDGER
APR-123,0152ed97-eee2-49d9-825c-8c9a71c87b8d,1.0,Manager,manager_859131d2@example.com,Debra Morton,APPROVE,2024-02-20T12:00:00,,C002,2025-06-10,USD,ITEM-123,CC100,600000,JNL-LEFT,DR,50,PC02,1750.47,Whatever may study treat each public indicate.,1750.47,0.0,2025,2025-03-19,0.9642,B,2024-11-20,CONCUR,EXPENSE,CORP_LEDGER
APR-124,0152ed97-eee2-49d9-825c-8c9a71c87b8d,2.0,Finance_Recon,finance_7701f7bb@example.com,Nicholas Adams,APPROVE,2024-02-22T17:00:00,Finance reconciliation completed,C002,2025-09-05,INR,ITEM-124,CC300,500000,JNL-SOMETIMES,KR,50,PC03,2823.64,Figure serious keep week coach paper.,0.0,2823.64,2025,2025-05-05,0.7662,M,2025-07-16,WORKDAY,PURCHASE,APAC_LEDGER
APR-125,0154cab6-ae84-4e7a-95b4-c2703ce1c8d2,1.0,Manager,manager_ef43613c@example.com,Stephen Sanchez,APPROVE,2024-08-04T12:00:00,,C002,2025-05-20,INR,ITEM-125,CC200,400000,JNL-FINE,KR,40,PC01,1424.5,Behind security surface.,1424.5,0.0,2025,2025-06-14,1.1586,C,2024-11-06,SAP,PURCHASE,APAC_LEDGER
APR-126,0154cab6-ae84-4e7a-95b4-c2703ce1c8d2,2.0,Finance_Recon,finance_ab0e664e@example.com,Allen Rosales,APPROVE,2024-08-07T23:00:00,Finance reconciliation completed,C002,2024-10-02,USD,ITEM-126,CC200,600000,JNL-SEA,KR,40,PC02,4942.72,Top address need debate senior whose.,0.0,4942.72,2025,2025-09-06,0.9541,C,2024-12-25,WORKDAY,EXPENSE,APAC_LEDGER
APR-127,0157a110-0a14-44f3-ab09-654bf1529c00,1.0,Manager,manager_5ad5cf06@example.com,Gina Beard,APPROVE,2025-02-15T08:00:00,,C001,2024-09-29,EUR,ITEM-127,CC300,500000,JNL-FORGET,KR,50,PC01,3959.23,Phone them so guess kind.,3959.23,0.0,2025,2025-09-08,1.0087,M,2025-04-20,CONCUR,TRAVEL,APAC_LEDGER
APR-128,0157a110-0a14-44f3-ab09-654bf1529c00,2.0,DeptHead,depthead_8e485223@example.com,Travis Miller,APPROVE,2025-02-16T04:00:00,,C003,2025-02-21,GBP,ITEM-128,CC300,400000,JNL-POSITION,DR,40,PC02,170.07,Almost school poor billion it environment central.,0.0,170.07,2025,2025-02-20,1.3046,B,2024-10-25,WORKDAY,PURCHASE,CORP_LEDGER
APR-129,0157a110-0a14-44f3-ab09-654bf1529c00,3.0,Finance,finance_8e200724@example.com,Melissa Brewer,APPROVE,2025-02-22T13:00:00,,C001,2024-11-08,EUR,ITEM-129,CC100,400000,JNL-TELEVISION,SA,50,PC03,259.36,Arrive debate government sometimes forget box choose force.,259.36,0.0,2025,2024-11-07,1.1082,M,2024-11-09,WORKDAY,PURCHASE,APAC_LEDGER
APR-130,0157a110-0a14-44f3-ab09-654bf1529c00,4.0,Finance_Recon,finance_046a0df5@example.com,Daniel Holt,APPROVE,2025-02-23T22:00:00,Finance reconciliation completed,C002,2025-08-27,EUR,ITEM-130,CC100,400000,JNL-LEG,SA,40,PC03,3335.99,Surface simple tonight could economic significant soldier fish.,0.0,3335.99,2025,2024-12-20,0.7175,C,2024-10-10,SAP,EXPENSE,APAC_LEDGER
APR-131,015cd4eb-085e-458e-8eb8-4a1065ab0d35,1.0,Manager,manager_5e781fd7@example.com,Joseph Coleman,APPROVE,2025-07-10T06:00:00,,C002,2025-07-23,GBP,ITEM-131,CC200,400000,JNL-BECOME,KR,40,PC02,1636.99,How spend leg right give true.,1636.99,0.0,2025,2025-02-24,0.7901,C,2025-01-01,CONCUR,PURCHASE,CORP_LEDGER
